N,density,T,a,friction,early_mean_speed_mean,early_mean_speed_trend,early_std_mean,early_std_trend,wave_label
11,0.04782608695652174,1.1432995137596824,1.003340582186993,0.8061374627359952,12.049275490416399,0.004957583663515722,0.08166101362572076,-0.0046319592112683584,0
32,0.1391304347826087,1.1448255991256953,1.0554979459435556,0.9654192155751536,4.622446177276966,-0.10954449816101554,1.4404867258954217,0.0008686523465643838,1
51,0.2217391304347826,1.8305036696037735,1.938310990970351,0.5028970099015633,1.2451879644591914,0.020639430182552498,0.09676178247790457,-0.011909576517501507,0
42,0.1826086956521739,1.1422801807217116,1.5211635481445533,0.7191357669685707,2.742402057675997,0.0015257787454402705,0.7045906672409571,-0.05432127954422071,0
12,0.05217391304347826,1.893727160500326,0.6659015477118974,0.771925556094744,9.857517435191793,-0.08807482987136266,0.09754032290995379,-0.0021158217351517667,0
15,0.06521739130434782,1.587450064159524,1.4903458474549152,0.6578131513609065,8.843868733440095,-0.0922707235463096,0.021145484996406984,-0.0019254780270038338,0
43,0.18695652173913044,2.0445766005129555,1.9008867127598381,0.7409943634520328,1.5092460830689485,0.022844421672764403,0.017440102469000796,-0.0008927465733594241,0
11,0.04782608695652174,0.8288964948741396,1.4132196243128285,0.6579649258314606,12.950602491328347,0.03036915620060185,0.043857627268958345,-0.003075401904560881,0
32,0.1391304347826087,1.0365337189336876,0.8509576164664345,0.6654205002896558,4.022248925916481,-0.21543288922225512,2.0833961861309835,-0.04201759176929598,1
18,0.0782608695652174,1.1928683019697437,1.770994765434465,0.7476573536950122,9.010844840615713,-0.06720327099657264,0.040735907851428686,-0.0033945903936891874,0
25,0.10869565217391304,1.0041669799602557,1.8262471103696294,0.5274111028968945,6.306979968324316,-0.2214857640545883,2.148986837504277,0.08375728360963523,1
29,0.12608695652173912,1.1353439024242724,1.4700611860294446,0.8511562140051843,4.792664427812962,-0.10917384444248532,1.8272455438813908,0.014246044460871429,1
47,0.20434782608695654,1.3744078220581502,1.0854361212979848,0.6442758089814637,1.901938560572103,-0.006360372108309053,0.5364604136306544,-0.04166840366777257,1
46,0.2,1.5953325395088171,1.088089861203507,0.6640471203379665,1.7804696964627114,-0.008227549698877281,0.5294497394061684,-0.03334466074696529,1
14,0.06086956521739131,2.1276423825582507,0.6848319420487561,0.6354357591554698,8.593959486051595,-0.1348932970218382,0.09342508078360204,-0.001312212948375775,0
10,0.043478260869565216,2.0899874782769747,1.6294874733672833,0.78906990209372,9.688491885950423,-0.057120896658229316,0.04013949908431969,-0.001803799425406495,0
51,0.2217391304347826,0.9358840739379137,1.7321062811173111,0.6250533808913015,2.3636178543975572,-0.00576140877768994,0.880022785054208,-0.03743282896612091,1
39,0.16956521739130434,2.138699569030419,0.9239244453116262,0.8126822081159127,1.81968686035667,-0.009543476017484415,0.47173998992873506,-0.020147203621815463,0
50,0.21739130434782608,1.0003443315561362,1.108098034943537,0.8906463773694664,2.278836006937986,-0.005322576247104603,0.7234809650027394,-0.035004921615700846,1
34,0.14782608695652175,1.0976233035987515,1.9480002407787342,0.6477418193238034,3.7820805690288135,0.00834330330957514,0.9093898910459228,-0.06762893599004377,0
17,0.07391304347826087,1.666413855425811,1.2590895390312313,0.8276802320828796,7.593745406341994,-0.10320129871981389,0.034979423275581276,-0.0022876218093619395,0
38,0.16521739130434782,1.84100772135748,1.4666041598772437,0.7799973096669895,2.0932385233789814,0.012520358048383438,0.36244971210158383,-0.026621376617060752,0
33,0.14347826086956522,1.3627382885627441,0.6992224339841702,0.579849189591391,3.0168358064408096,-0.18443385536302986,1.3431801646572104,-0.06631108908225639,1
37,0.1608695652173913,1.6493856602555725,1.898043449384419,0.5128702742855911,2.4230682134260575,-0.0028650983056215506,0.5300624809908306,-0.036229418142533665,0
21,0.09130434782608696,1.1528860062128656,1.3864358676783182,0.8748286788668509,8.185814640706955,-0.08895465458143353,0.04368162965900821,-0.0020858407277469034,0
34,0.14782608695652175,1.8296343850374301,1.6148401169453872,0.8894617329697185,2.504251327265483,0.013136103855796524,0.319547297401945,-0.02539980804049883,0
20,0.08695652173913043,1.5134089674851332,0.9664898795210075,0.9606352805012065,7.148768081838754,-0.11603894294706095,0.0587979295965956,-0.0027801064481262415,0
13,0.05652173913043478,1.89603091082726,0.7505627863017457,0.62162306451509,9.464989527396636,-0.09855049425608058,0.06140732415052213,-0.0020413751908784704,0
47,0.20434782608695654,2.148072070528996,0.7535424577694726,0.7839861842710648,1.25546415521076,0.006698711713795628,0.31806020696669957,-0.021365474263320555,0
30,0.13043478260869565,1.277802518444382,1.5048764784255801,0.8243533635113522,4.005413363538302,-0.032626379816224134,1.0787496761633308,-0.04655284947773017,1
10,0.043478260869565216,1.9001331604284928,0.727767459868731,0.9090694355436665,10.61512250580579,-0.05719062238660458,0.07168571004978948,-0.0028565501110112573,0
20,0.08695652173913043,1.0967536020112918,1.4254110178883137,0.673654863451385,9.049990124473101,-0.0894436978825316,0.07697998672994436,-0.0027406454639358497,0
14,0.06086956521739131,1.1743849875841286,1.396549140730715,0.5040991301067821,11.014483352561065,-0.0396177855273987,0.07498948858786177,-0.0029658439066949016,0
37,0.1608695652173913,1.3242362406640829,1.7569451306870647,0.7315032932527539,2.9945957905538405,0.0009298210207029226,0.6841192570503563,-0.03728881681966279,0
24,0.10434782608695652,1.6702075730795904,1.2078934383675752,0.9335383638619068,5.139659695441333,-0.09266995517031855,0.06669338540200193,-0.007185501691019872,0
32,0.1391304347826087,1.3646545377874642,1.9195734079405509,0.9384690116621291,3.6587997676664363,0.004997254969486731,0.7569623547947638,-0.04246717632328864,1
21,0.09130434782608696,1.3121212244380922,1.5472792264602355,0.8776533743370312,7.287705163410675,-0.08685663259808138,0.06593306232325107,-0.003879356768016401,0
28,0.12173913043478261,1.0602062082544235,0.9374632844610753,0.5731262583242465,7.598547158186972,-0.14744573405594064,0.14554460065996927,-0.0038794667129704347,1
16,0.06956521739130435,1.800162610970719,0.8646753400457267,0.7684373930771715,8.04884976738327,-0.1234217463572254,0.05322034816108618,-0.0031056674630521326,0
44,0.19130434782608696,1.86993510288476,1.925840127840722,0.5892613270655157,1.5821067791699854,0.023084090158887956,0.1569907993563744,-0.01737328287166675,0
47,0.20434782608695654,1.2876756970947034,1.4749683027864928,0.5682094251044936,2.0546534018460387,-0.0017685384627860433,0.4824901212165903,-0.04632100459762709,0
23,0.1,1.0708006969519501,1.6926115723487807,0.7710268329280352,7.881340770600344,-0.08638858776159188,0.05748432417387763,-0.006221579127850286,0
16,0.06956521739130435,1.3438058472115157,0.7882918734644259,0.681345000618421,9.920735503833225,-0.08644955702297949,0.06303525665904144,-0.0017665744189230674,0
17,0.07391304347826087,1.36027901329629,0.7569545762755547,0.529916713093021,9.810693407132947,-0.09367152956457082,0.048938141502118136,-0.000909239219082647,0
43,0.18695652173913044,2.0427073254963064,0.6036104252977098,0.8206020482120682,1.5568761624725203,-0.017543298028769347,0.508865355085482,-0.030659061607832733,1
49,0.21304347826086956,0.9311506105545718,1.7341983037438449,0.9397811960768758,2.6905922865705048,0.013800217246709557,0.5331124503378546,-0.04513647407230798,0
33,0.14347826086956522,1.658417640084119,1.1200741126752138,0.6247344846814309,2.8454266886603574,-0.06335059201514988,1.0264225270823364,-0.026947524374293215,1
37,0.1608695652173913,1.498979160814545,0.7872041128671756,0.8361124474304569,2.4681966411999854,-0.0304422944002937,0.8617543461355008,-0.04686842171096333,1
52,0.22608695652173913,1.048642108443303,1.423639953904996,0.8976639182928645,2.1580770165752425,0.003903250547716778,0.5950655551422769,-0.03697282616524272,1
31,0.13478260869565217,1.6243192463339833,1.3415259763191618,0.9238587390654049,3.1948710951925388,-0.007884760253755417,0.8355241497042017,-0.03986086672348869,1
47,0.20434782608695654,1.6634466789684814,1.1735690564723944,0.5967830743288347,1.6424049048735723,-0.004750613792279503,0.46332660397509057,-0.03555140516503453,0
10,0.043478260869565216,2.17140899012054,1.165339360806065,0.6676314062211113,9.811771147027336,-0.0759532461630315,0.06983580723460753,-0.0036354075828991046,0
29,0.12608695652173912,2.196872331743678,1.7984718984415475,0.5349862093374755,2.5958344789914594,-0.0019692154253933285,0.5393103050227512,-0.0389483834665798,0
17,0.07391304347826087,1.5920554265780567,0.8063616952256522,0.8578907075064734,8.337516515560086,-0.11932005455456314,0.04410730558562916,-0.0014812672088265722,0
19,0.08260869565217391,0.9545445498789863,1.3798544477700059,0.9553378255514062,9.961953090581163,-0.05369511715920302,0.04736615557046708,-0.0018611011843789203,0
31,0.13478260869565217,1.2776725552664137,0.6711278606667705,0.9726035556323221,5.384031488159732,-0.1459702176103383,0.5041290543246715,0.00011854616178228998,1
14,0.06086956521739131,1.4650728012337273,1.3625479789875978,0.6185437315906284,9.842275778519435,-0.07161956188522484,0.0537855684343381,-0.0029539298359622696,0
16,0.06956521739130435,1.0483852448533946,0.7583944328608034,0.5349776411769867,11.083197956094162,-0.04073530062743104,0.16536762251199147,-0.0034586694709128254,0
33,0.14347826086956522,1.9788290875680432,0.7774622799132418,0.8503095142227493,2.3712633283040003,-0.027523413381871673,0.7441887059851354,-0.035270288466808145,1
32,0.1391304347826087,1.37766907859304,0.6493139345588206,0.7679861550023608,3.780138211967008,-0.19360791814903777,1.6073999533347008,-0.021652872396597547,1
26,0.11304347826086956,1.6473557302567035,1.0890522151744195,0.8332261591314796,4.596342013100323,-0.0991340494492294,0.9664402716995001,-0.006403587577001536,1
21,0.09130434782608696,2.085904708103441,0.9423623869140427,0.9699202344938488,5.028930078154388,-0.10692981340705206,0.05751520228510886,-0.005872255538884721,0
12,0.05217391304347826,0.8989728351127083,0.8697813823433116,0.9074583497577742,12.442435612944239,0.019221781365108118,0.08277564581166001,-0.003743204674738518,0
19,0.08260869565217391,1.7485787433703588,1.9591678145660034,0.8549136552124654,6.121465356912662,-0.06599760093946257,0.039350747627074585,-0.004577853204415492,0
38,0.16521739130434782,2.049403363786027,1.9413799254918436,0.8958274604800529,1.83546029543787,0.025449012019456145,0.030889317077980927,-0.0030149981412341664,0
28,0.12173913043478261,1.5792954201691414,1.7560720938277878,0.5895223536671408,3.539136806155162,-0.013176639328272477,0.8828680459346389,-0.05613422744278661,0
29,0.12608695652173912,2.1993825754811507,1.5311962330374835,0.5979445197900042,2.71777537005132,-0.02111448704444663,0.576265567020466,-0.03106735308857235,0
50,0.21739130434782608,1.0022113270734505,1.9431801678404859,0.9356764106841627,2.4213653101114,0.020624744777284012,0.4069042656195639,-0.039096174331532375,0
40,0.17391304347826086,2.128766955061576,1.3047652540157477,0.9438732015011821,1.606715970185226,0.02652525364881391,0.0711597473678118,-0.007240628776880939,0
43,0.18695652173913044,1.0279484395837308,0.8559336053503075,0.756171522830195,2.4113730525384858,-0.06208185996243037,1.248403331139035,-0.03674039742320251,1
51,0.2217391304347826,1.4055269752205208,1.7174757808207466,0.5267037354711295,1.6798631351702247,0.0028912313071051757,0.4789866555969089,-0.034124490780972544,0
24,0.10434782608695652,1.8091813679923217,0.7235209758347118,0.92375052514021,5.329028358813084,-0.1403828576406117,0.10040324436994799,-0.0070846860891972535,0
16,0.06956521739130435,1.828914488487194,1.4286311585827645,0.6928110535364238,7.494746288523321,-0.10617397927888692,0.06151431739806849,-0.0031207620366012568,0
19,0.08260869565217391,1.1745507505864814,0.6804430427729727,0.6766901034565036,9.760299457728586,-0.09532080983355092,0.12302490406757773,-0.0021380068632949416,1
32,0.1391304347826087,0.9902775055327753,1.6338973716247875,0.6062574955066002,4.064479001719153,-0.014150142880532582,1.0360850245056885,-0.06420400086955445,1
19,0.08260869565217391,1.1124212668026359,1.076674032455661,0.7313265798108846,9.487632330094755,-0.08674175019616553,0.040404369655029845,-0.0015594388846594893,0
21,0.09130434782608696,1.7303647763765784,1.4239308669730981,0.7408419398633208,5.882556481879105,-0.10418974141172321,0.05848741436050597,-0.004848371697860288,0
33,0.14347826086956522,1.3515163004924586,0.9721006967009282,0.8549713068415197,3.3817035306251104,-0.06790016328928992,1.2417848848515445,-0.027794637485773873,1
33,0.14347826086956522,1.9894139509362536,1.4206274382431814,0.8169721392640903,2.3885543417414916,0.008794662953906405,0.4341849213603732,-0.03441436093042225,0
